CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50014853,MELT SHOP,MANHATTAN,877,8TH AVE,10019.0,2125055861,American,2015-12-07,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2015-12-07,2018-11-12,Cycle Inspection / Initial Inspection
50015041,WHISPERS BAR AND RESTAURANT,MANHATTAN,210,W 94TH ST,10025.0,8453132814,American,2016-10-15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,16.0,A,2016-12-01,2018-11-12,Cycle Inspection / Initial Inspection
50015204,HOOTERS,MANHATTAN,155,W 33RD ST,10001.0,2126959580,American,2017-12-11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2017-12-11,2018-11-12,Cycle Inspection / Initial Inspection
50015341,FORMERLY CROWS,MANHATTAN,85,WASHINGTON PL,10011.0,2123610077,American,2017-12-11,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11.0,A,2017-12-11,2018-11-12,Cycle Inspection / Re-inspection
50015659,PARK LANE HOTEL,MANHATTAN,36,CENTRAL PARK S,10019.0,2125216217,American,2017-07-05,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12.0,A,2017-07-05,2018-11-12,Cycle Inspection / Re-inspection
50015970,FRESH & CO,MANHATTAN,1260,LEXINGTON AVE,10028.0,2129833747,American,2018-06-08,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2018-06-08,2018-11-12,Cycle Inspection / Initial Inspection
50016151,UPPER STORY BY CHARLIE PALMER,MANHATTAN,979,3RD AVE,10022.0,2126449394,American,2018-05-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,A,2018-05-22,2018-11-12,Cycle Inspection / Initial Inspection
50017497,HEERMANCE FARM PURVEYORS,MANHATTAN,183,CHRISTOPHER ST,10014.0,2122061726,American,2018-04-04,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,29.0,A,2017-03-23,2018-11-12,Cycle Inspection / Initial Inspection
50018456,NATIVE BEAN,MANHATTAN,36B,AVENUE A,10009.0,2122288110,American,2017-06-16,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,10.0,A,2017-06-16,2018-11-12,Cycle Inspection / Initial Inspection
50018580,WESTVILLE,MANHATTAN,333,HUDSON ST,10013.0,2127761404,American,2018-03-21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,A,2018-03-21,2018-11-12,Cycle Inspection / Initial Inspection
50018974,RESIDENCE INN MANHATTAN MIDTOWN EAST,MANHATTAN,148,E 48TH ST,10017.0,2129801003,American,2017-04-14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,15.0,A,2017-05-15,2018-11-12,Cycle Inspection / Initial Inspection
50032592,MAD 46,MANHATTAN,45,E 45TH ST,10017.0,2126619600,American,2017-08-15,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,7.0,A,2016-04-29,2018-11-12,Cycle Inspection / Initial Inspection
50032643,PLAYA BETTY'S,MANHATTAN,320,AMSTERDAM AVE,10023.0,2127120777,American,2017-01-05,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,12.0,A,2017-01-05,2018-11-12,Cycle Inspection / Initial Inspection
50033094,SOFITEL NEW YORK,MANHATTAN,45,W 44TH ST,10036.0,2123548844,American,2018-03-22,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,2018-03-22,2018-11-12,Cycle Inspection / Initial Inspection
50034910,DEWEY'S PUB,MANHATTAN,135,W 30TH ST,10001.0,2126857781,American,2015-09-28,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2015-09-28,2018-11-12,Cycle Inspection / Initial Inspection
50036220,ROOF AT PARK SOUTH,MANHATTAN,124,E 28TH ST,10016.0,2122045222,American,2016-04-28,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2016-04-28,2018-11-12,Pre-permit (Operational) / Initial Inspection
50037589,RIVERPARK,MANHATTAN,450,E 29TH ST,10016.0,2127800880,American,2018-01-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,2016-09-06,2018-11-12,Cycle Inspection / Initial Inspection
50038560,CHIRPING CHICKEN,MANHATTAN,940,COLUMBUS AVE,10025.0,9176756515,American,2016-10-17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2016-10-17,2018-11-12,Cycle Inspection / Initial Inspection
50038781,MESSDECK CAFE (INTREPID MUSEUM),MANHATTAN,1,INTREPID SQ,,3472208442,American,2015-10-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,2015-10-06,2018-11-12,Pre-permit (Operational) / Initial Inspection
50040002,ST. PATRICK'S BAR AND GRILL,MANHATTAN,22,W 46TH ST,10036.0,2123911111,American,2016-03-04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21.0,A,2017-01-09,2018-11-12,Cycle Inspection / Initial Inspection
50040868,MCDONALD'S,MANHATTAN,317,BROADWAY,10007.0,2127326407,American,2016-05-31,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2016-05-31,2018-11-12,Cycle Inspection / Initial Inspection
50041815,SWEETGREEN,MANHATTAN,311,AMSTERDAM AVE,10023.0,2124964081,American,2017-01-25,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2017-01-25,2018-11-12,Cycle Inspection / Re-inspection
50042176,OCEAN PRIME,MANHATTAN,123,W 52ND ST,10019.0,2129561404,American,2017-01-30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2017-01-30,2018-11-12,Cycle Inspection / Re-inspection
50043375,RATTLE N HUM WEST,MANHATTAN,585,8TH AVE,10018.0,9172620417,American,2017-10-06,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2017-10-06,2018-11-12,Cycle Inspection / Initial Inspection
50043509,5 NAPKIN,MANHATTAN,1325,2ND AVE,10021.0,2122490777,American,2016-03-22,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19.0,A,2018-10-09,2018-11-12,Cycle Inspection / Initial Inspection
50044152,BANK OF NEW YORK EMPL DINING ROOM,MANHATTAN,225,LIBERTY ST,10280.0,2126358554,American,2016-02-08,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,11.0,A,2016-02-08,2018-11-12,Pre-permit (Operational) / Initial Inspection
50044171,SNAX SPOT,MANHATTAN,534,9TH AVE,10018.0,9174751516,American,2016-10-13,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10.0,A,2016-10-13,2018-11-12,Cycle Inspection / Initial Inspection
50044520,GOLD BAR B BT6,MANHATTAN,4,PENN PLZ,10121.0,2124656273,American,2016-07-20,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Not Applicable,0.0,A,2016-07-20,2018-11-12,Pre-permit (Operational) / Re-inspection
50044602,BAR AT THE GARDEN,MANHATTAN,4,PENN PLZ,10121.0,2124656273,American,2018-05-29,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2018-05-29,2018-11-12,Cycle Inspection / Initial Inspection
50044708,21 BAR,MANHATTAN,4318,BROADWAY,10033.0,9179752690,American,2017-09-13,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,20.0,A,2016-04-12,2018-11-12,Cycle Inspection / Initial Inspection
50044786,GARDEN MARKET,MANHATTAN,4,PENN PLZ,10121.0,2124656307,American,2018-05-29,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2018-05-29,2018-11-12,Cycle Inspection / Initial Inspection
50044876,ARTS AND CRAFTS BEER PARLOR,MANHATTAN,1135,AMSTERDAM AVE,10025.0,9176756835,American,2018-02-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2018-02-01,2018-11-12,Cycle Inspection / Initial Inspection
50044978,EVENT LEVEL CLUB (DELTA SKY 360 BAR),MANHATTAN,4,PENN PLZ,10121.0,2124656273,American,2016-03-24,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,4.0,A,2016-03-24,2018-11-12,Pre-permit (Operational) / Initial Inspection
50045058,DRAFT KING,MANHATTAN,4,PENN PLZ,10121.0,2124656302,American,2016-03-24,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,A,2016-03-24,2018-11-12,Pre-permit (Operational) / Initial Inspection
50045332,ROWLAND'S BAR AND GRILL/CHEF STREET,MANHATTAN,151,W 34TH ST,10001.0,2128683001,American,2016-02-03,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12.0,A,2016-02-03,2018-11-12,Pre-permit (Operational) / Initial Inspection
50045829,MAXWELL'S BAR & RESTAURANT,MANHATTAN,1325,5TH AVE,10029.0,6466570993,American,2017-04-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22.0,B,2017-08-10,2018-11-12,Cycle Inspection / Initial Inspection
50045852,SONY CLUB,MANHATTAN,25,MADISON AVE,10010.0,3473803647,American,2018-06-11,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,4.0,A,2018-06-11,2018-11-12,Cycle Inspection / Initial Inspection
50045897,STUDIO 735,MANHATTAN,735 A,SAINT NICHOLAS AVE,10031.0,6463424054,American,2017-07-20,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2017-07-20,2018-11-12,Cycle Inspection / Initial Inspection
50046194,ACQUOLINA,MANHATTAN,2291,2ND AVE,10035.0,2124269400,American,2018-02-02,Violations were cited in the following area(s).,22E,ROP processing equipment not approved by DOHMH.,Not Critical,35.0,A,2018-03-16,2018-11-12,Administrative Miscellaneous / Initial Inspection
50047316,LENWICH,MANHATTAN,66,W 9TH ST,10011.0,2123530300,American,2017-06-02,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,9.0,A,2017-06-02,2018-11-12,Cycle Inspection / Initial Inspection
50047817,THE LITTLE BEET,MANHATTAN,1140,BROADWAY,10001.0,2123678015,American,2016-07-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,A,2016-07-06,2018-11-12,Pre-permit (Operational) / Initial Inspection
50047978,EAST HARLEM BOTTLING CO,MANHATTAN,1711,LEXINGTON AVE,10029.0,6469227705,American,2017-11-28,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9.0,A,2017-11-28,2018-11-12,Cycle Inspection / Initial Inspection
50048487,EASTFIELD'S,MANHATTAN,1479,YORK AVE,10075.0,2129666032,American,2016-08-31,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,C,2016-08-31,2018-11-12,Pre-permit (Operational) / Reopening Inspection
50049372,LE PAIN QUOTIDIEN,MANHATTAN,375,HUDSON ST,10014.0,6463927882,American,2016-09-16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2016-09-16,2018-11-12,Pre-permit (Operational) / Initial Inspection
50050187,BAREBURGER,MANHATTAN,251,E 52ND ST,10022.0,6462871441,American,2016-09-14,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,12.0,A,2017-10-04,2018-11-12,Administrative Miscellaneous / Initial Inspection
50050456,LENWICH,MANHATTAN,302,COLUMBUS AVE,10023.0,2125808300,American,2017-11-15,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,12.0,A,2017-11-15,2018-11-12,Cycle Inspection / Initial Inspection
50052588,HENDRIKS,MANHATTAN,557,3RD AVE,10016.0,2126868080,American,2018-08-31,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24.0,A,2017-04-17,2018-11-12,Cycle Inspection / Initial Inspection
50053936,TASTE NY BISTRO,MANHATTAN,655,W 34TH ST,10001.0,2122162000,American,2018-04-26,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,A,2017-04-14,2018-11-12,Cycle Inspection / Initial Inspection
50055036,SHAY & IVY,MANHATTAN,37,W 24TH ST,10010.0,6467326206,American,2016-12-22,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9.0,A,2017-01-19,2018-11-12,Pre-permit (Operational) / Initial Inspection
50056821,GALAXY,MANHATTAN,125,W 55TH ST,10019.0,3475043209,American,2018-02-02,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10.0,A,2018-02-02,2018-11-12,Cycle Inspection / Initial Inspection
50056869,BAR 58,MANHATTAN,538,W 58TH ST,10019.0,2127578550,American,2018-10-04,Violations were cited in the following area(s).,15F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Applicable,10.0,A,2017-05-02,2018-11-12,Smoke-Free Air Act / Re-inspection
50057276,ROTH BAR,MANHATTAN,548,W 22ND ST,10011.0,2127903900,American,2017-05-10,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5.0,A,2017-05-10,2018-11-12,Pre-permit (Operational) / Initial Inspection
50058139,JANE,MANHATTAN,100,W HOUSTON ST,10012.0,2122547000,American,2018-10-30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,A,2018-10-30,2018-11-12,Cycle Inspection / Initial Inspection
50059269,HUDSON THEATRE,MANHATTAN,139,W 44TH ST,10036.0,2125564707,American,2018-08-30,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13.0,A,2018-08-30,2018-11-12,Cycle Inspection / Re-inspection
50059486,THE HONEYWELL,MANHATTAN,3604,BROADWAY,10031.0,6468610489,American,2017-09-28,Violations were cited in the following area(s).,02A,Food not cooked to required minimum temperature.,Critical,19.0,A,2018-03-27,2018-11-12,Pre-permit (Operational) / Initial Inspection
50060798,CROSSROAD CAFE (MORGAN LEWIS),MANHATTAN,101,PARK AVE,10178.0,2123096606,American,2018-05-03,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,2018-05-03,2018-11-12,Cycle Inspection / Initial Inspection
50060802,HYATT HOUSE NEW YORK/ CHELSEA,MANHATTAN,815,AVENUE OF THE AMERICAS,10001.0,2125130001,American,2017-04-14,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,39.0,A,2018-05-11,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50064523,PINK MOOSE,MANHATTAN,1070,1ST AVE,10022.0,2122560788,American,2018-07-17,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,23.0,A,2018-08-01,2018-11-12,Cycle Inspection / Initial Inspection
50064781,QUALITY EATS,MANHATTAN,1496,2ND AVE,10075.0,2122569922,American,2018-08-09,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2018-08-09,2018-11-12,Cycle Inspection / Initial Inspection
50065534,YORKVILLE BAGEL & CAFE,MANHATTAN,1821,2ND AVE,10128.0,2129966544,American,2018-06-22,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,13.0,A,2018-06-22,2018-11-12,Cycle Inspection / Initial Inspection
50066197,KONDITORI,MANHATTAN,135,WILLIAM ST,10038.0,6466923229,American,2018-08-17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2018-08-17,2018-11-12,Cycle Inspection / Initial Inspection
50066554,LOEW'S REGENCY BAR AND GRILL,MANHATTAN,540,PARK AVE,10065.0,2123394130,American,2017-08-03,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,2017-08-03,2018-11-12,Pre-permit (Operational) / Initial Inspection
50066810,SPRING & VARICK,MANHATTAN,246,SPRING ST,10013.0,2128424500,American,2017-11-28,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,2017-11-28,2018-11-12,Pre-permit (Operational) / Initial Inspection
50066902,HILTON GARDEN INN,MANHATTAN,6,WATER ST,10004.0,2122481100,American,2017-09-20,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,12.0,A,2017-11-30,2018-11-12,Administrative Miscellaneous / Initial Inspection
50067685,BLUESTONE LANE,MANHATTAN,2,E 90TH ST,10128.0,6464651103,American,2018-05-04,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23.0,A,2018-06-26,2018-11-12,Cycle Inspection / Initial Inspection
50067717,BEN AND JACKS STEAKHOUSE,MANHATTAN,219,E 44TH ST,10017.0,2126825678,American,2017-11-29,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2017-11-29,2018-11-12,Pre-permit (Operational) / Initial Inspection
50069517,DIG INN / MATCHABAR,MANHATTAN,70,PRINCE ST,10012.0,2125457867,American,2018-05-30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2018-05-30,2018-11-12,Cycle Inspection / Initial Inspection
50069883,DON ANGIE,MANHATTAN,103,GREENWICH AVE,10014.0,2128898884,American,2018-08-29,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2018-08-29,2018-11-12,Cycle Inspection / Initial Inspection
50070527,BLACK STONE COFFEE ROASTERS,MANHATTAN,502,HUDSON ST,10014.0,2129896131,American,2018-01-25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5.0,A,2018-01-25,2018-11-12,Pre-permit (Operational) / Re-inspection
50071104,CLUB BONAFIDE,MANHATTAN,212,E 52ND ST,10022.0,6469186189,American,2018-02-28,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12.0,A,2018-09-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071298,DUE WEST,MANHATTAN,189,W 10TH ST,10014.0,6466874609,American,2018-03-28,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,11.0,A,2018-03-28,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071738,FUEL GRILL AND JUICE BAR,MANHATTAN,683,9TH AVE,10036.0,2126494664,American,2018-03-07,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,A,2018-03-07,2018-11-12,Pre-permit (Operational) / Re-inspection
50071804,WEST-BOURNE,MANHATTAN,137,SULLIVAN ST,10012.0,2158706579,American,2018-04-18,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,26.0,A,2018-06-25,2018-11-12,Pre-permit (Operational) / Initial Inspection
50072002,EPSTEIN'S BAR,MANHATTAN,82,STANTON ST,10002.0,2124732010,American,2018-08-21,Violations were cited in the following area(s).,15F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Applicable,8.0,A,2018-08-21,2018-11-12,Smoke-Free Air Act / Initial Inspection
50073150,TIFFANY & CO,MANHATTAN,727,5TH AVE,10022.0,3472666551,American,2018-02-22,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2018-02-22,2018-11-12,Pre-permit (Operational) / Initial Inspection
50074479,KONNECTGOLF,MANHATTAN,590,5TH AVE,10036.0,9176926207,American,2018-04-10,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,A,2018-04-10,2018-11-12,Pre-permit (Operational) / Initial Inspection
50074608,PRET A MANGER,MANHATTAN,1439,6TH AVE,10019.0,6467915860,American,2018-03-06,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,A,2018-06-12,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50075680,CAFE LUKA,MANHATTAN,1317,1ST AVE,10021.0,2125852205,American,2018-10-05,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,21.0,Z,2018-10-05,2018-11-12,Pre-permit (Operational) / Re-inspection
50076470,TARTINERY,MANHATTAN,90,PARK AVE,10016.0,2123005838,American,2018-06-29,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,11.0,A,2018-06-29,2018-11-12,Pre-permit (Operational) / Re-inspection
50077299,FRESH&CO,MANHATTAN,111A,W 11TH AVE CHELSEA PIERS,,2125816567,American,2018-08-30,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,7.0,A,2018-08-30,2018-11-12,Pre-permit (Operational) / Initial Inspection
50077604,MOKUM,MANHATTAN,464,AMSTERDAM AVE,10024.0,2127994111,American,2018-10-31,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,Not Yet Graded,,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50077901,HILTON GARDEN INN,MANHATTAN,790,8TH AVE,10019.0,6465318679,American,2018-10-01,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18.0,B,2018-10-01,2018-11-12,Pre-permit (Operational) / Re-inspection
