CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50014802,FLIK,MANHATTAN,250,W 55TH ST,10019.0,2128367099,American,2018-02-14,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,11.0,A,2018-02-14,2018-11-12,Cycle Inspection / Initial Inspection
50015343,BOWERY MEAT COMPANY,MANHATTAN,9,E 1ST ST,10003.0,2124605255,American,2016-05-07,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,13.0,A,2015-01-20,2018-11-12,Smoke-Free Air Act / Initial Inspection
50015423,SAMUEL FRIEDMAN THEATRE,MANHATTAN,261,W 47TH ST,10036.0,2125825472,American,2018-05-18,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2018-05-18,2018-11-12,Cycle Inspection / Initial Inspection
50015536,STUDIO 54 THEATRE,MANHATTAN,254,W 54th St,10019.0,2127199393,American,2015-01-13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2015-01-13,2018-11-12,Pre-permit (Operational) / Initial Inspection
50015858,ETHYL'S,MANHATTAN,1629,2ND AVE,10028.0,2123004132,American,2017-10-13,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,25.0,A,2017-01-24,2018-11-12,Cycle Inspection / Initial Inspection
50016566,BARCADE,MANHATTAN,6,SAINT MARKS PL,10003.0,2123880522,American,2016-02-02,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,29.0,A,2016-09-08,2018-11-12,Cycle Inspection / Initial Inspection
50016892,THE FOLLY,MANHATTAN,92,W HOUSTON ST,10012.0,6467264740,American,2018-09-27,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12.0,A,2018-09-27,2018-11-12,Cycle Inspection / Re-inspection
50017684,UNION BANK OF SWITZERLAND,MANHATTAN,1285,AVENUE OF THE AMERICAS,10019.0,2127139699,American,2018-06-08,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12.0,A,2018-06-08,2018-11-12,Cycle Inspection / Initial Inspection
50017934,BARLEYCORN,MANHATTAN,23,PARK PL,10007.0,2129331506,American,2016-09-28,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,12.0,A,2016-09-28,2018-11-12,Cycle Inspection / Initial Inspection
50018139,CAFE WHA,MANHATTAN,115,MACDOUGAL ST,10012.0,2122543706,American,2016-01-08,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9.0,A,2016-01-08,2018-11-12,Cycle Inspection / Initial Inspection
50033014,CROMPTON ALE HOUSE,MANHATTAN,159,W 26TH ST,10001.0,2126580089,American,2015-07-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2015-07-01,2018-11-12,Pre-permit (Operational) / Initial Inspection
50034088,PANERA BREAD,MANHATTAN,304,PARK AVE S,10010.0,2128943288,American,2018-04-10,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,2018-04-10,2018-11-12,Cycle Inspection / Initial Inspection
50034379,BLACK BARN,MANHATTAN,19,E 26TH ST,10010.0,2122655959,American,2018-07-25,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,9.0,A,2018-07-25,2018-11-12,Cycle Inspection / Initial Inspection
50034494,NY EDITION HOTEL,MANHATTAN,5,MADISON AVENUE,10010.0,8567805844,American,2018-01-12,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,A,2018-01-12,2018-11-12,Cycle Inspection / Initial Inspection
50035433,BAR HUGO,MANHATTAN,523,GREENWICH ST,10013.0,2126081211,American,2017-02-10,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12.0,A,2017-02-10,2018-11-12,Cycle Inspection / Re-inspection
50036360,HOUSEMAN RESTAURANT,MANHATTAN,508,GREENWICH ST,10013.0,2126410654,American,2015-07-21,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,8.0,A,2015-07-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50037509,SLAUGHTERED LAMB PUB,MANHATTAN,182,W 4TH ST,10014.0,2127273350,American,2018-07-19,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,43.0,A,2017-07-18,2018-11-12,Cycle Inspection / Initial Inspection
50037511,JEKYLL AND HYDE,MANHATTAN,91,7TH AVE S,10014.0,2129897701,American,2015-12-16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2015-12-16,2018-11-12,Cycle Inspection / Re-inspection
50038206,PICKLER & CO,MANHATTAN,216,E 45TH ST,10017.0,6468699026,American,2015-10-23,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,7.0,A,2015-10-23,2018-11-12,Cycle Inspection / Initial Inspection
50038538,SUBWAY,MANHATTAN,651,W 169TH ST,10032.0,2127817700,American,2017-12-13,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,2017-12-13,2018-11-12,Cycle Inspection / Initial Inspection
50039553,NEW YORK CITY CENTER,MANHATTAN,130,W 56TH ST,10019.0,2125825472,American,2018-03-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,2018-03-09,2018-11-12,Cycle Inspection / Re-inspection
50040804,SADELLES,MANHATTAN,463,W BROADWAY,10012.0,2122543000,American,2018-06-18,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,28.0,B,2018-01-25,2018-11-12,Administrative Miscellaneous / Initial Inspection
50043941,CORK & KALE AT EVEN HOTEL,MANHATTAN,321,W 35TH ST,10001.0,2123560034,American,2017-04-07,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,2017-04-07,2018-11-12,Cycle Inspection / Initial Inspection
50044058,LE PAIN QUOTIDIEN,MANHATTAN,85,BROAD ST,10004.0,2126711620,American,2018-02-23,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12.0,A,2018-02-23,2018-11-12,Cycle Inspection / Initial Inspection
50044533,GREEN ROOM,MANHATTAN,4,PENN PLZ,10121.0,2124656273,American,2017-03-16,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,A,2017-03-16,2018-11-12,Cycle Inspection / Initial Inspection
50044574,THE STRAND BISTRO,MANHATTAN,33,W 37TH ST,10018.0,2125844000,American,2017-06-26,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,2017-06-26,2018-11-12,Cycle Inspection / Re-inspection
50044791,CHICKEN/FRIES CONCESSION,MANHATTAN,4,PENN PLZ,10121.0,2124656273,American,2017-03-16,No violations were recorded at the time of this inspection.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Applicable,0.0,A,2017-03-16,2018-11-12,Cycle Inspection / Initial Inspection
50045449,FRED'S at BARNEYS NEW YORK,MANHATTAN,161,W 16TH ST,10011.0,6462646402,American,2018-07-11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2018-07-11,2018-11-12,Cycle Inspection / Re-inspection
50047446,OLA' VIVABAR,MANHATTAN,453,E 78TH ST,10075.0,6467679970,American,2017-10-19,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,10.0,A,2017-10-19,2018-11-12,Cycle Inspection / Initial Inspection
50047580,ROCK AND REILLYS,MANHATTAN,218,W 35TH ST,10001.0,6468502850,American,2018-03-30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,31.0,A,2016-05-03,2018-11-12,Cycle Inspection / Initial Inspection
50048511,THE BOIL,MANHATTAN,17,WAVERLY PL,10003.0,6468337110,American,2017-08-17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10.0,A,2016-08-03,2018-11-12,Cycle Inspection / Initial Inspection
50048590,JANE STREET,MANHATTAN,250,VESEY ST,10281.0,6462344469,American,2017-09-01,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,8.0,A,2017-09-01,2018-11-12,Cycle Inspection / Initial Inspection
50049229,LENWICH,MANHATTAN,613,9TH AVE,10036.0,2129577800,American,2018-05-30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29.0,A,2016-07-14,2018-11-12,Cycle Inspection / Initial Inspection
50051532,GRAND SALON AND BAR,MANHATTAN,28,W 53RD ST,10019.0,2127908800,American,2017-12-18,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,9.0,A,2017-12-18,2018-11-12,Cycle Inspection / Initial Inspection
50051577,GUYERS,MANHATTAN,286,COLUMBUS AVE,10023.0,2128778090,American,2018-10-30,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,27.0,Z,2018-10-30,2018-11-12,Cycle Inspection / Re-inspection
50052617,FOUR SEASONS HOTEL BANQUET KITCHEN,MANHATTAN,27,BARCLAY ST,10007.0,6468801999,American,2016-10-28,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2016-10-28,2018-11-12,Pre-permit (Operational) / Initial Inspection
50052785,Bravo Pizza,MANHATTAN,360,7TH AVE,10001.0,2122351114,American,2018-10-15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33.0,A,2017-05-22,2018-11-12,Cycle Inspection / Initial Inspection
50054535,575 PUB ON SECOND,MANHATTAN,93,2ND AVE,10003.0,9177703962,American,2017-01-31,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13.0,A,2017-01-31,2018-11-12,Pre-permit (Operational) / Re-inspection
50054655,MOCHABURGER + SUBS EXPRESS,MANHATTAN,1603,2ND AVE,10028.0,6468389698,American,2018-01-10,Violations were cited in the following area(s).,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",Not Critical,8.0,A,2018-02-28,2018-11-12,Administrative Miscellaneous / Initial Inspection
50055004,CALEDONIA,MANHATTAN,424,AMSTERDAM AVE,10024.0,9173882342,American,2017-08-21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18.0,B,2018-03-01,2018-11-12,Pre-permit (Operational) / Initial Inspection
50055795,L'OREAL CAFE (EMPLOYEE DINING),MANHATTAN,501,W 30TH ST,10001.0,2123362649,American,2018-03-23,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12.0,A,2018-03-23,2018-11-12,Cycle Inspection / Initial Inspection
50056007,ROYAL 35 STEAK HOUSE,MANHATTAN,1,E 35TH ST,10016.0,2128047276,American,2017-03-15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2017-03-15,2018-11-12,Pre-permit (Operational) / Initial Inspection
50056134,DUNKIN DONUTS,MANHATTAN,225,7TH AVE,10011.0,6469523409,American,2017-10-26,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2017-10-26,2018-11-12,Cycle Inspection / Initial Inspection
50056757,THE BLACK DERBY,MANHATTAN,310,W 4TH ST,10014.0,6469129061,American,2017-03-03,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,6.0,C,2017-06-30,2018-11-12,Pre-permit (Operational) / Initial Inspection
50056947,TAVERN 62,MANHATTAN,135,E 62ND ST,10065.0,2129889021,American,2018-02-15,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12.0,A,2018-02-15,2018-11-12,Cycle Inspection / Initial Inspection
50058705,Johnny Rockets,MANHATTAN,1,PENN PLZ,10119.0,2125641617,American,2017-02-10,Violations were cited in the following area(s).,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,12.0,A,2017-03-03,2018-11-12,Administrative Miscellaneous / Initial Inspection
50058742,DANNYBROWN,MANHATTAN,316,E 84TH ST,10028.0,6467191398,American,2018-06-02,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30.0,A,2017-07-07,2018-11-12,Cycle Inspection / Initial Inspection
50060083,THE HUDSON BAR ROOM,MANHATTAN,444,10TH AVE,10001.0,6469525980,American,2017-03-16,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,8.0,A,2018-01-26,2018-11-12,Trans Fat / Initial Inspection
50060936,CITY CATERING & CAFE,MANHATTAN,333,E 23RD ST,10010.0,2125329119,American,2018-06-20,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,58.0,A,2018-01-24,2018-11-12,Cycle Inspection / Initial Inspection
50061188,MARKET PLACE (METLIFE),MANHATTAN,200,PARK AVE,10017.0,6462999383,American,2017-04-06,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12.0,A,2017-04-06,2018-11-12,Pre-permit (Operational) / Initial Inspection
50064090,L'ESTUDIO,MANHATTAN,61,HESTER ST,10002.0,2122549825,American,2018-08-01,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,26.0,B,2018-08-23,2018-11-12,Cycle Inspection / Initial Inspection
50064578,JUNIOR'S RESTAURANT,MANHATTAN,750,7TH AVE,10019.0,7188525257,American,2017-06-26,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,5.0,A,2017-06-26,2018-11-12,Pre-permit (Operational) / Initial Inspection
50065026,CORBET & CONLEY CATERERS,MANHATTAN,145,E 17TH ST,10003.0,2129823939,American,2017-07-12,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11.0,A,2017-07-12,2018-11-12,Pre-permit (Operational) / Re-inspection
50065362,THE GREAT AMERICAN BAGEL BAKERY,MANHATTAN,200,BROADWAY,10038.0,3142805034,American,2018-08-29,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,34.0,C,2018-05-08,2018-11-12,Pre-permit (Operational) / Compliance Inspection
50065564,THE PUBLIC NEW YORK,MANHATTAN,215,CHRYSTIE ST,10002.0,2127356000,American,2018-03-08,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13.0,A,2018-03-08,2018-11-12,Cycle Inspection / Initial Inspection
50066216,BAR A FRITES,MANHATTAN,225,LIBERTY ST,10280.0,2129818588,American,2018-05-04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6.0,A,2018-05-04,2018-11-12,Cycle Inspection / Initial Inspection
50066484,VR WORLD,MANHATTAN,4,E 34TH ST,10016.0,2124706665,American,2018-05-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,2018-05-09,2018-11-12,Pre-permit (Operational) / Initial Inspection
50066749,GREEN HOUSE 36,MANHATTAN,341,W 36TH ST,10018.0,2125428990,American,2017-08-11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2017-08-11,2018-11-12,Pre-permit (Operational) / Initial Inspection
50067439,A TASTE OF SEAFOOD,MANHATTAN,1980,3RD AVE,10029.0,2124273663,American,2017-12-05,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,10.0,A,2017-12-05,2018-11-12,Pre-permit (Operational) / Re-inspection
50068096,MADE,MANHATTAN,44,W 29TH ST,10001.0,2122134429,American,2017-10-12,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2017-10-12,2018-11-12,Pre-permit (Operational) / Initial Inspection
50068211,AVALON HOTEL,MANHATTAN,16,E 32ND ST,10016.0,2122997000,American,2018-02-09,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2018-02-09,2018-11-12,Pre-permit (Operational) / Initial Inspection
50069805,HOME FRONT DELI,MANHATTAN,41,E 41ST ST,10017.0,2126820838,American,2018-11-08,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,23.0,C,2018-06-15,2018-11-12,Cycle Inspection / Initial Inspection
50070112,RIVIERA /NFL EXPERIENCE,MANHATTAN,701,7TH AVE,10036.0,9179156068,American,2017-12-21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,9.0,A,2017-12-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50070285,F.B. & J,MANHATTAN,225,PARK AVE S,10003.0,9178653644,American,2018-05-31,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,5.0,A,2018-05-31,2018-11-12,Pre-permit (Operational) / Initial Inspection
50070575,THE LOBSTER CLUB,MANHATTAN,99,E 52ND ST,10022.0,2123759001,American,2018-02-06,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,12.0,A,2018-09-21,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071118,RUUMY'S TAVERN,MANHATTAN,310,W 53RD ST,10019.0,9174093661,American,2017-12-27,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,19.0,A,2018-04-25,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071144,HUNT & FISH CLUB,MANHATTAN,125,W 44TH ST,10036.0,2125754949,American,2018-01-25,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,23.0,A,2018-03-13,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071600,MONA KITCHEN & MARKET,MANHATTAN,310,E 44TH ST,10017.0,2125990999,American,2018-09-07,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12.0,A,2018-09-07,2018-11-12,Cycle Inspection / Re-inspection
50071926,PENNSY BAR,MANHATTAN,2,PENN PLZ,10121.0,6468131818,American,2017-12-18,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,2018-03-12,2018-11-12,Pre-permit (Operational) / Initial Inspection
50071956,SODEXO @ PINTEREST NEW YORK,MANHATTAN,475,5TH AVE,10017.0,5167612284,American,2018-01-22,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,12.0,A,2018-01-22,2018-11-12,Pre-permit (Operational) / Initial Inspection
50072080,SIMON & THE WHALE,MANHATTAN,23,LEXINGTON AVE,10010.0,2124751920,American,2018-06-13,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2018-06-13,2018-11-12,Pre-permit (Operational) / Initial Inspection
50072151,FREEHAND NEW YORK - GEORGE WASHINGTON BAR,MANHATTAN,23,LEXINGTON AVE,10010.0,2124751920,American,2017-12-13,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,36.0,A,2018-06-12,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50072416,HEN PENNY,MANHATTAN,1695,BROADWAY,10019.0,6467915219,American,2018-08-31,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13.0,A,2018-08-31,2018-11-12,Pre-permit (Operational) / Re-inspection
50072424,UNION SQUARE BURGER,MANHATTAN,729,8TH AVE,10036.0,9172658989,American,2018-09-28,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,55.0,Z,2018-09-28,2018-11-12,Administrative Miscellaneous / Re-inspection
50072616,SIDEWALK CAFE,MANHATTAN,160,COLUMBUS AVE,10023.0,2128770110,American,2018-08-10,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,12.0,A,2018-08-10,2018-11-12,Cycle Inspection / Initial Inspection
50072622,QUALITY EATS,MANHATTAN,3,E 28TH ST,10016.0,2122578882,American,2018-09-13,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,13.0,A,2018-09-13,2018-11-12,Pre-permit (Operational) / Re-inspection
50073207,AVOCADO APPETIT BAR & CAFE,MANHATTAN,112,ELDRIDGE ST,10002.0,9173883675,American,2018-02-20,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6.0,A,2018-02-20,2018-11-12,Pre-permit (Operational) / Initial Inspection
50073401,OPHELIA,MANHATTAN,3,MITCHELL PL,10017.0,2129804796,American,2018-02-28,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2018-02-28,2018-11-12,Pre-permit (Operational) / Initial Inspection
50073490,FIVE GUYS BURGERS AND FRIES,MANHATTAN,1008,6TH AVE,10018.0,2122906120,American,2018-07-31,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,2018-07-31,2018-11-12,Pre-permit (Operational) / Initial Inspection
50074624,CAFE 47,MANHATTAN,47,W 66TH ST,10023.0,6467408369,American,2018-09-18,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,7.0,A,2018-09-18,2018-11-12,Pre-permit (Operational) / Re-inspection
50075175,OUR VODKA,MANHATTAN,151,W 26TH ST,10001.0,9176806187,American,1900-01-01,,,,Not Applicable,,,,2018-11-12,
50077169,SERENDIPITY 3,MANHATTAN,225,E 60TH ST,10022.0,2128383531,American,2018-07-27,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,26.0,A,2018-08-24,2018-11-12,Pre-permit (Operational) / Initial Inspection
50078890,BARKING DOG,MANHATTAN,1678,3RD AVE,10128.0,2128311800,American,2018-08-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,A,2018-08-22,2018-11-12,Pre-permit (Operational) / Re-inspection
50079106,CHARLEY ST,MANHATTAN,41,KENMARE ST,10012.0,8083046662,American,2018-09-14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2018-09-14,2018-11-12,Pre-permit (Operational) / Initial Inspection
